stock_id,date,stock_deal,stock_follow,stock_tweet
SZ300474,2018-07-21,81.0,59370.0,5330.0
SH603188,2018-07-21,81.0,,
SZ000615,2018-07-21,81.0,,4618.0
SH600909,2018-07-21,81.0,,
SZ000670,2018-07-21,81.0,56829.0,3431.0
SZ300487,2018-07-21,81.0,25304.0,4684.0
SH600026,2018-07-21,81.0,35013.0,8791.0
SZ000011,2018-07-21,80.0,,
SZ000501,2018-07-21,80.0,59308.0,6241.0
SH600477,2018-07-21,80.0,26580.0,5347.0
SH600895,2018-07-21,80.0,93477.0,
SZ002624,2018-07-21,80.0,30323.0,3255.0
SZ002439,2018-07-21,80.0,44257.0,3076.0
SH601326,2018-07-21,80.0,,
SH600170,2018-07-21,80.0,35570.0,
SZ002795,2018-07-21,79.0,39791.0,5579.0
SH600252,2018-07-21,79.0,64136.0,15483.0
SH600426,2018-07-21,79.0,,5352.0
SH600789,2018-07-21,79.0,44294.0,11513.0
SH600038,2018-07-21,79.0,123872.0,
SH601231,2018-07-21,79.0,,
SZ002665,2018-07-21,79.0,37325.0,
SH603816,2018-07-21,78.0,,2580.0
SZ002139,2018-07-21,78.0,32493.0,4372.0
SZ000059,2018-07-21,78.0,,
SH603444,2018-07-21,78.0,,3707.0
SH600056,2018-07-21,78.0,30724.0,6467.0
SZ000930,2018-07-21,78.0,156093.0,2716.0
SH600797,2018-07-21,78.0,43340.0,3216.0
SZ002183,2018-07-21,78.0,216772.0,4525.0
SZ002068,2018-07-21,78.0,,2456.0
SH600827,2018-07-21,78.0,37761.0,2392.0
SZ000686,2018-07-21,78.0,,
SZ002643,2018-07-21,78.0,23578.0,3557.0
SZ300267,2018-07-21,78.0,,5109.0
SH601222,2018-07-21,78.0,,2478.0
SH603658,2018-07-21,78.0,,
SZ002572,2018-07-21,78.0,58388.0,10081.0
SH600495,2018-07-21,78.0,55645.0,
SH600598,2018-07-21,78.0,54882.0,3882.0
SZ002836,2018-07-21,77.0,,4250.0
SZ000936,2018-07-21,77.0,,
SH600480,2018-07-21,77.0,40907.0,
SZ300633,2018-07-21,77.0,,2913.0
SH603387,2018-07-21,77.0,,2722.0
SH600739,2018-07-21,77.0,96360.0,
SZ002208,2018-07-21,77.0,,3835.0
SZ002709,2018-07-21,77.0,73711.0,12322.0
SH600435,2018-07-21,77.0,60247.0,
SH601018,2018-07-21,77.0,139031.0,14748.0
SH600438,2018-07-21,77.0,,4598.0
SH600779,2018-07-21,77.0,33632.0,5709.0
SZ300044,2018-07-21,77.0,31619.0,8686.0
SH600027,2018-07-21,77.0,39475.0,6796.0
SZ002743,2018-07-21,76.0,,
SZ300558,2018-07-21,76.0,,3826.0
SZ002191,2018-07-21,76.0,,
SZ002125,2018-07-21,76.0,,
SH601877,2018-07-21,76.0,25097.0,5473.0
SH601890,2018-07-21,76.0,50660.0,
SZ002035,2018-07-21,76.0,35140.0,6222.0
SH603898,2018-07-21,75.0,,6790.0
SH603906,2018-07-21,75.0,,
SZ002930,2018-07-21,75.0,,10341.0
SZ000553,2018-07-21,75.0,,4411.0
SZ002138,2018-07-21,75.0,30470.0,8700.0
SZ300750,2018-07-21,75.0,47110.0,9166.0
SZ000988,2018-07-21,75.0,41528.0,2402.0
SZ300458,2018-07-21,75.0,31928.0,4191.0
SH600811,2018-07-21,75.0,,
SZ000820,2018-07-21,75.0,,12567.0
SZ300101,2018-07-21,75.0,35513.0,
SH601985,2018-07-21,75.0,130735.0,35808.0
SZ002131,2018-07-21,75.0,23500.0,
SZ002910,2018-07-21,74.0,,2445.0
SZ300649,2018-07-21,74.0,,5141.0
SH600198,2018-07-21,74.0,75226.0,11123.0
SZ002161,2018-07-21,74.0,44422.0,5166.0
SZ002427,2018-07-21,74.0,,
SH601828,2018-07-21,74.0,,2994.0
SZ300075,2018-07-21,74.0,32359.0,3153.0
SZ000887,2018-07-21,74.0,,3332.0
SH603937,2018-07-21,73.0,,
SZ300678,2018-07-21,73.0,,7941.0
SH600379,2018-07-21,73.0,,
SZ000905,2018-07-21,73.0,54365.0,
SZ000712,2018-07-21,73.0,72014.0,2908.0
SH600158,2018-07-21,73.0,134232.0,2837.0
SH600807,2018-07-21,73.0,,3971.0
SH600810,2018-07-21,73.0,,4157.0
SH601390,2018-07-21,73.0,222575.0,
SZ000922,2018-07-21,73.0,,
SH600155,2018-07-21,73.0,,
SZ002563,2018-07-21,73.0,30285.0,3177.0
SZ002642,2018-07-21,73.0,47696.0,5391.0
SZ000802,2018-07-21,73.0,48633.0,10400.0
SZ002444,2018-07-21,73.0,28368.0,7104.0
SH600926,2018-07-21,72.0,,
SH603712,2018-07-21,72.0,,5262.0
SH601168,2018-07-21,72.0,102787.0,6736.0
SZ002185,2018-07-21,72.0,65183.0,2729.0
SZ000957,2018-07-21,72.0,38702.0,7988.0
SH600197,2018-07-21,72.0,23751.0,
SZ002048,2018-07-21,72.0,46761.0,
SH603722,2018-07-21,72.0,,3019.0
SH600652,2018-07-21,72.0,38340.0,2540.0
SH601258,2018-07-21,72.0,49039.0,11619.0
SZ002481,2018-07-21,72.0,,
SZ002649,2018-07-21,71.0,125206.0,
SH601377,2018-07-21,71.0,150097.0,
SZ002209,2018-07-21,71.0,,
SH600490,2018-07-21,71.0,32735.0,
SZ300077,2018-07-21,71.0,47391.0,9587.0
SZ002344,2018-07-21,71.0,,5861.0
SZ300353,2018-07-21,71.0,24537.0,6134.0
SZ300049,2018-07-21,71.0,,
SZ300422,2018-07-21,71.0,25666.0,3338.0
SZ300363,2018-07-21,70.0,,
SH600133,2018-07-21,70.0,26262.0,6162.0
SH600688,2018-07-21,70.0,42540.0,10218.0
SH600191,2018-07-21,70.0,,
SZ300157,2018-07-21,70.0,,2822.0
SZ002292,2018-07-21,70.0,73919.0,16697.0
SZ300170,2018-07-21,70.0,27716.0,
SZ300312,2018-07-21,70.0,40297.0,2373.0
SH601669,2018-07-21,70.0,153353.0,
SZ002362,2018-07-21,70.0,30765.0,9503.0
SZ300598,2018-07-21,69.0,,2866.0
SZ300675,2018-07-21,69.0,,4798.0
SH603515,2018-07-21,69.0,,
SZ002880,2018-07-21,69.0,,
SH600729,2018-07-21,69.0,,2969.0
SH600649,2018-07-21,69.0,26147.0,
SH601558,2018-07-21,69.0,,2837.0
SZ000639,2018-07-21,69.0,29454.0,3961.0
SZ002299,2018-07-21,69.0,40380.0,4869.0
SZ300331,2018-07-21,69.0,,
SZ300597,2018-07-21,69.0,,2725.0
SZ300397,2018-07-21,69.0,64311.0,
SH600545,2018-07-21,68.0,50839.0,
SH600249,2018-07-21,68.0,27163.0,2433.0
SH600511,2018-07-21,68.0,34280.0,6302.0
SZ000661,2018-07-21,68.0,97328.0,12776.0
SH600010,2018-07-21,68.0,188243.0,
SH600150,2018-07-21,68.0,219140.0,3856.0
SH600345,2018-07-21,68.0,,3127.0
SZ300197,2018-07-21,68.0,,5851.0
SH600479,2018-07-21,67.0,36993.0,2385.0
SZ002065,2018-07-21,67.0,59063.0,2664.0
SH600828,2018-07-21,67.0,,
SH601169,2018-07-21,67.0,206796.0,3004.0
SZ002458,2018-07-21,67.0,,2896.0
SZ000915,2018-07-21,67.0,,
SZ300672,2018-07-21,66.0,,3968.0
SH603336,2018-07-21,66.0,,5128.0
SZ002192,2018-07-21,66.0,211829.0,18534.0
SZ002901,2018-07-21,66.0,,
SH600621,2018-07-21,66.0,,2411.0
SZ000683,2018-07-21,66.0,,
SZ300376,2018-07-21,66.0,62595.0,3201.0
SH600466,2018-07-21,66.0,,2531.0
SH603338,2018-07-21,66.0,,4107.0
SZ300585,2018-07-21,66.0,,
SZ002603,2018-07-21,66.0,45562.0,
SZ000883,2018-07-21,66.0,40575.0,
SZ002859,2018-07-21,65.0,,3504.0
SH603616,2018-07-21,65.0,,5192.0
SH600503,2018-07-21,65.0,53568.0,
SZ300643,2018-07-21,65.0,,
SZ002449,2018-07-21,65.0,,4549.0
SH600867,2018-07-21,65.0,60779.0,11094.0
SH600499,2018-07-21,65.0,61227.0,3398.0
SH600846,2018-07-21,64.0,30181.0,4056.0
SH603305,2018-07-21,64.0,,5313.0
SH600848,2018-07-21,64.0,26875.0,3592.0
SH600136,2018-07-21,64.0,,
SZ300288,2018-07-21,64.0,26438.0,
SZ002400,2018-07-21,64.0,24740.0,2673.0
SZ300581,2018-07-21,64.0,,
SZ300299,2018-07-21,64.0,,2795.0
SH603896,2018-07-21,63.0,,3152.0
SZ300514,2018-07-21,63.0,,
SH600381,2018-07-21,63.0,,5072.0
SZ000627,2018-07-21,63.0,,
SZ300677,2018-07-21,63.0,,
SH600966,2018-07-21,63.0,,
SH600718,2018-07-21,63.0,54050.0,
SZ002166,2018-07-21,63.0,,
SH603979,2018-07-21,63.0,26563.0,
SH600623,2018-07-21,63.0,,5346.0
SZ000415,2018-07-21,63.0,27785.0,7419.0
SH603689,2018-07-21,63.0,,
SH601101,2018-07-21,63.0,,
SZ002151,2018-07-21,63.0,47463.0,9401.0
SZ300556,2018-07-21,62.0,,2594.0
SZ300520,2018-07-21,62.0,,2715.0
SZ000822,2018-07-21,62.0,,
SH600059,2018-07-21,62.0,34329.0,8605.0
SZ300036,2018-07-21,62.0,48485.0,8476.0
SZ002402,2018-07-21,62.0,30748.0,
SH600756,2018-07-21,62.0,39801.0,8172.0
SZ002321,2018-07-21,62.0,23735.0,
SZ000656,2018-07-21,62.0,54161.0,2790.0
SH603009,2018-07-21,62.0,,
SZ002701,2018-07-21,62.0,35113.0,3560.0
SZ300263,2018-07-21,62.0,,
SZ300188,2018-07-21,62.0,35407.0,2982.0
SZ002490,2018-07-21,62.0,,
SH601117,2018-07-21,62.0,52082.0,2591.0
SH603258,2018-07-21,61.0,,
SZ300638,2018-07-21,61.0,,2722.0
SH603259,2018-07-21,61.0,45353.0,12562.0
SH601086,2018-07-21,61.0,,2446.0
SH600530,2018-07-21,61.0,,
SH600717,2018-07-21,61.0,123210.0,9476.0
SZ002419,2018-07-21,61.0,30324.0,4577.0
SZ300485,2018-07-21,61.0,,3450.0
SH603886,2018-07-21,61.0,,
SZ002253,2018-07-21,61.0,80442.0,10182.0
SH600149,2018-07-21,61.0,79767.0,3038.0
SZ002713,2018-07-21,61.0,,3821.0
SZ300364,2018-07-21,61.0,28575.0,
SH600901,2018-07-21,61.0,,
SZ002806,2018-07-21,61.0,,5165.0
SZ002824,2018-07-21,61.0,,2454.0
SZ002384,2018-07-21,61.0,,3299.0
SZ000541,2018-07-21,61.0,,
SZ002468,2018-07-21,61.0,31614.0,5966.0
SH600898,2018-07-21,61.0,,
SH603655,2018-07-21,60.0,,
SH601015,2018-07-21,60.0,,
SH600711,2018-07-21,60.0,41983.0,3729.0
SH601958,2018-07-21,60.0,,
SH600425,2018-07-21,60.0,,6605.0
SZ000980,2018-07-21,60.0,23943.0,3311.0
SH600820,2018-07-21,60.0,55511.0,10722.0
SZ000630,2018-07-21,60.0,71815.0,
SZ300128,2018-07-21,60.0,,
SZ002695,2018-07-21,60.0,28053.0,2504.0
SZ300334,2018-07-21,60.0,,3305.0
SZ002728,2018-07-21,60.0,,
SH600305,2018-07-21,60.0,25514.0,5317.0
SZ000958,2018-07-21,60.0,27504.0,
SH603728,2018-07-21,59.0,,2758.0
SH603848,2018-07-21,59.0,,
SH603676,2018-07-21,59.0,,2983.0
SH603533,2018-07-21,59.0,,4517.0
SZ000762,2018-07-21,59.0,31496.0,2896.0
SH600135,2018-07-21,59.0,,
SZ300094,2018-07-21,59.0,,
SH600667,2018-07-21,59.0,31217.0,3582.0
SZ300562,2018-07-21,59.0,,4365.0
SH600500,2018-07-21,59.0,24081.0,7341.0
SZ002580,2018-07-21,59.0,,
SH601200,2018-07-21,59.0,,
SZ300323,2018-07-21,59.0,,2681.0
SZ300300,2018-07-21,59.0,28115.0,
SZ002346,2018-07-21,59.0,,2635.0
SZ002018,2018-07-21,59.0,,
SH600323,2018-07-21,58.0,,4540.0
SZ000761,2018-07-21,58.0,,
SZ002009,2018-07-21,58.0,,
SZ000885,2018-07-21,58.0,,3467.0
SH600346,2018-07-21,58.0,,
SH600528,2018-07-21,58.0,55598.0,18862.0
SZ000151,2018-07-21,58.0,50764.0,3474.0
SZ002365,2018-07-21,58.0,,4273.0
SH600406,2018-07-21,58.0,55276.0,2827.0
SZ000912,2018-07-21,58.0,,
SZ002237,2018-07-21,58.0,25285.0,
SH600728,2018-07-21,58.0,34689.0,3700.0
SZ300579,2018-07-21,58.0,,
SH600783,2018-07-21,58.0,134501.0,27432.0
SZ002672,2018-07-21,58.0,,
SZ300482,2018-07-21,58.0,36449.0,11644.0
SZ000559,2018-07-21,58.0,251638.0,2934.0
SZ300054,2018-07-21,58.0,40847.0,
SZ300122,2018-07-21,58.0,29565.0,5791.0
SZ300038,2018-07-21,58.0,,3161.0
SZ000801,2018-07-21,58.0,28117.0,
SZ300002,2018-07-21,58.0,,
SH603117,2018-07-21,57.0,31928.0,
SH601952,2018-07-21,57.0,,
SZ300613,2018-07-21,57.0,,3395.0
SZ001896,2018-07-21,57.0,,
SH600832,2018-07-21,57.0,45678.0,18970.0
SZ000566,2018-07-21,57.0,,
SZ002265,2018-07-21,57.0,23897.0,3007.0
SH600637,2018-07-21,57.0,130375.0,36981.0
SZ300117,2018-07-21,57.0,,
SH601918,2018-07-21,57.0,66558.0,
SZ300069,2018-07-21,57.0,,
SZ000921,2018-07-21,57.0,,
SZ002809,2018-07-21,57.0,,2700.0
SZ300228,2018-07-21,57.0,,2428.0
SZ002926,2018-07-21,57.0,,
SZ002179,2018-07-21,57.0,49957.0,
SH601098,2018-07-21,57.0,38783.0,
SH603929,2018-07-21,56.0,,
SZ002920,2018-07-21,56.0,,2924.0
SH600231,2018-07-21,56.0,33102.0,
SZ002012,2018-07-21,56.0,,
SH600390,2018-07-21,56.0,44255.0,6611.0
SZ300408,2018-07-21,56.0,31973.0,4876.0
SH601106,2018-07-21,56.0,183343.0,
SH603389,2018-07-21,56.0,,
SH601866,2018-07-21,56.0,65067.0,
SH600685,2018-07-21,56.0,87997.0,
SZ002217,2018-07-21,56.0,,4744.0
SZ300373,2018-07-21,56.0,,
SZ002648,2018-07-21,56.0,,
SZ002582,2018-07-21,56.0,76932.0,17517.0
SZ002057,2018-07-21,56.0,,
SZ002079,2018-07-21,56.0,38954.0,
SH600822,2018-07-21,56.0,,2579.0
SZ300037,2018-07-21,56.0,,
SZ000703,2018-07-21,56.0,,3733.0
SH603822,2018-07-21,55.0,,
SZ000791,2018-07-21,55.0,,3753.0
SH600185,2018-07-21,55.0,29124.0,
SH601898,2018-07-21,55.0,39071.0,8123.0
SH600366,2018-07-21,55.0,24010.0,
SH600742,2018-07-21,55.0,,
SZ002045,2018-07-21,55.0,,
SH603056,2018-07-21,55.0,,
SH600583,2018-07-21,55.0,66918.0,
SZ300022,2018-07-21,55.0,,
SZ300099,2018-07-21,55.0,,2850.0
SZ002445,2018-07-21,55.0,,
SZ002297,2018-07-21,55.0,46577.0,
SH600118,2018-07-21,55.0,183579.0,
SH600387,2018-07-21,55.0,,
SZ300035,2018-07-21,55.0,,
SH600823,2018-07-21,55.0,,
SH600098,2018-07-21,55.0,98401.0,
SH603612,2018-07-21,54.0,,4242.0
SH603636,2018-07-21,54.0,,2494.0
SH600814,2018-07-21,54.0,,
SH600771,2018-07-21,54.0,,4645.0
SZ000554,2018-07-21,54.0,26972.0,
SH603159,2018-07-21,54.0,,
SH603595,2018-07-21,54.0,,3711.0
SZ300085,2018-07-21,54.0,33900.0,
SH600879,2018-07-21,54.0,92187.0,
SZ000009,2018-07-21,54.0,73548.0,2390.0
SH600859,2018-07-21,54.0,,4795.0
SZ300425,2018-07-21,54.0,,
SZ300413,2018-07-21,54.0,,8170.0
SZ300481,2018-07-21,54.0,,3002.0
SH600648,2018-07-21,54.0,,
SZ300176,2018-07-21,54.0,,
SZ002717,2018-07-21,54.0,,3230.0
SZ300275,2018-07-21,54.0,,
SZ300309,2018-07-21,54.0,24418.0,5883.0
SZ300451,2018-07-21,54.0,25475.0,
SZ300568,2018-07-21,54.0,,
SZ000810,2018-07-21,54.0,,
SZ002845,2018-07-21,53.0,,2647.0
SH601198,2018-07-21,53.0,30555.0,
SZ300541,2018-07-21,53.0,,
SZ300630,2018-07-21,53.0,,
SZ300706,2018-07-21,53.0,,5110.0
SZ000938,2018-07-21,53.0,54473.0,2712.0
SH600619,2018-07-21,53.0,,
SZ300466,2018-07-21,53.0,36354.0,
SH601838,2018-07-21,53.0,,
SH600795,2018-07-21,53.0,198461.0,
SZ000049,2018-07-21,53.0,35869.0,
SH600259,2018-07-21,53.0,50878.0,6813.0
SH600067,2018-07-21,53.0,,
SZ002782,2018-07-21,53.0,82666.0,
SZ000528,2018-07-21,53.0,27294.0,2378.0
SH600266,2018-07-21,53.0,128490.0,7624.0
SH600787,2018-07-21,53.0,108675.0,
SZ300142,2018-07-21,53.0,30737.0,3237.0
SZ002386,2018-07-21,53.0,,
SZ002430,2018-07-21,53.0,,
SZ002697,2018-07-21,53.0,30373.0,6491.0
SZ002657,2018-07-21,53.0,78961.0,12429.0
SZ300260,2018-07-21,53.0,,
SZ002389,2018-07-21,53.0,24924.0,
SZ002071,2018-07-21,53.0,,4481.0
SZ002590,2018-07-21,53.0,,5511.0
SZ002041,2018-07-21,53.0,,
SZ000543,2018-07-21,53.0,26361.0,
SZ002614,2018-07-21,53.0,,
SZ300463,2018-07-21,52.0,,
SH600908,2018-07-21,52.0,,2416.0
SZ002853,2018-07-21,52.0,,3422.0
SZ002893,2018-07-21,52.0,,
SH600612,2018-07-21,52.0,,
SZ002080,2018-07-21,52.0,,3643.0
SZ002004,2018-07-21,52.0,,
SH600106,2018-07-21,52.0,,
SH600020,2018-07-21,52.0,29106.0,9528.0
SZ002908,2018-07-21,52.0,,3081.0
SH600808,2018-07-21,52.0,51140.0,6234.0
SH600410,2018-07-21,52.0,47540.0,12524.0
SH600577,2018-07-21,52.0,,
SZ002229,2018-07-21,52.0,38142.0,11814.0
SZ000545,2018-07-21,52.0,,
SZ002347,2018-07-21,52.0,,
SZ000605,2018-07-21,52.0,,3147.0
SZ002742,2018-07-21,52.0,,
SZ300298,2018-07-21,52.0,40563.0,2606.0
SH600871,2018-07-21,52.0,36308.0,
SZ300627,2018-07-21,51.0,,
SZ002245,2018-07-21,51.0,,6490.0
SH600329,2018-07-21,51.0,,
SH600750,2018-07-21,51.0,190235.0,
SZ300465,2018-07-21,51.0,24465.0,
SZ000851,2018-07-21,51.0,39686.0,
SZ002432,2018-07-21,51.0,44256.0,14154.0
SZ000089,2018-07-21,51.0,34339.0,
SZ000687,2018-07-21,51.0,23769.0,
SZ300175,2018-07-21,51.0,,
SZ000555,2018-07-21,51.0,29361.0,8163.0
SZ002338,2018-07-21,51.0,,
SZ002396,2018-07-21,51.0,26302.0,
SZ002477,2018-07-21,51.0,48919.0,
SZ300147,2018-07-21,51.0,25379.0,
SZ002385,2018-07-21,51.0,55368.0,13224.0
SZ002383,2018-07-21,51.0,31314.0,
SZ002342,2018-07-21,51.0,,3614.0
SZ000422,2018-07-21,50.0,,3980.0
SH603958,2018-07-21,50.0,,
SZ002927,2018-07-21,50.0,,4048.0
SZ002076,2018-07-21,50.0,,
SZ002120,2018-07-21,50.0,,
SH601991,2018-07-21,50.0,26202.0,6118.0
SZ002711,2018-07-21,50.0,,
SZ300506,2018-07-21,50.0,,
SZ002063,2018-07-21,50.0,,7426.0
SZ002482,2018-07-21,50.0,,3158.0
SZ002725,2018-07-21,50.0,,
SZ002366,2018-07-21,50.0,27331.0,4115.0
SZ300005,2018-07-21,50.0,34339.0,2523.0
SZ300204,2018-07-21,50.0,35198.0,
SZ300308,2018-07-21,50.0,,
SZ002651,2018-07-21,50.0,,
SZ000544,2018-07-21,50.0,,
SZ300127,2018-07-21,50.0,,
SZ002039,2018-07-21,50.0,,
SH603126,2018-07-21,50.0,,
SZ002323,2018-07-21,50.0,,4664.0
SH600995,2018-07-21,50.0,,
SZ002320,2018-07-21,50.0,,3622.0
SZ300076,2018-07-21,50.0,,
SZ002813,2018-07-21,49.0,,4069.0
SH603138,2018-07-21,49.0,,
SH603903,2018-07-21,49.0,,2637.0
SH603829,2018-07-21,49.0,,
SH600520,2018-07-21,49.0,,2733.0
SH603883,2018-07-21,49.0,,
SZ300604,2018-07-21,49.0,,2426.0
SH600269,2018-07-21,49.0,32476.0,4628.0
SH600096,2018-07-21,49.0,,
SH600258,2018-07-21,49.0,,
SH600868,2018-07-21,49.0,76151.0,
SH601808,2018-07-21,49.0,57555.0,
SH600338,2018-07-21,49.0,,3432.0
SH600705,2018-07-21,49.0,92662.0,27460.0
SZ300231,2018-07-21,49.0,,6024.0
SZ300567,2018-07-21,49.0,,
SZ300246,2018-07-21,49.0,43330.0,2612.0
SZ300469,2018-07-21,49.0,25046.0,
SH603690,2018-07-21,49.0,,
SH600845,2018-07-21,49.0,,
SZ002690,2018-07-21,49.0,27774.0,4291.0
SH600308,2018-07-21,49.0,,
SH603535,2018-07-21,48.0,,
SH603517,2018-07-21,48.0,,
SH600576,2018-07-21,48.0,30453.0,6516.0
SH600722,2018-07-21,48.0,,
SH600572,2018-07-21,48.0,32909.0,
SH600525,2018-07-21,48.0,,5938.0
SH600654,2018-07-21,48.0,,5057.0
SH600339,2018-07-21,48.0,,
SH600835,2018-07-21,48.0,27165.0,6306.0
SH603007,2018-07-21,48.0,,
SH600761,2018-07-21,48.0,,3631.0
SZ000910,2018-07-21,48.0,,
SZ000819,2018-07-21,48.0,,
SH600866,2018-07-21,48.0,,
SZ002069,2018-07-21,48.0,71400.0,13675.0
SH600354,2018-07-21,48.0,27836.0,4598.0
SZ000595,2018-07-21,48.0,,
SZ000759,2018-07-21,48.0,,
SH600084,2018-07-21,48.0,26369.0,
SH600978,2018-07-21,48.0,27307.0,
SZ002305,2018-07-21,48.0,,3285.0
SH600097,2018-07-21,48.0,,
SZ300366,2018-07-21,48.0,,
SZ002367,2018-07-21,48.0,,5847.0
SZ300166,2018-07-21,48.0,25593.0,2820.0
SZ002501,2018-07-21,48.0,48550.0,
SZ002747,2018-07-21,48.0,25467.0,
SZ300226,2018-07-21,48.0,32243.0,3596.0
SZ002280,2018-07-21,48.0,80294.0,
SZ002030,2018-07-21,48.0,111558.0,
SH600367,2018-07-21,48.0,,3584.0
SZ002211,2018-07-21,48.0,,
SZ300090,2018-07-21,48.0,,
SH603801,2018-07-21,47.0,,
SZ002843,2018-07-21,47.0,,
SZ002865,2018-07-21,47.0,,
SH603507,2018-07-21,47.0,,
SZ002881,2018-07-21,47.0,,
SZ300531,2018-07-21,47.0,,
SZ300534,2018-07-21,47.0,,3180.0
SH603776,2018-07-21,47.0,,3700.0
SH600011,2018-07-21,47.0,61900.0,7697.0
SH600773,2018-07-21,47.0,29655.0,7387.0
SH600559,2018-07-21,47.0,37956.0,7702.0
SZ000758,2018-07-21,47.0,28018.0,
SZ002639,2018-07-21,47.0,,
SZ002091,2018-07-21,47.0,,
SZ002040,2018-07-21,47.0,,
SZ002850,2018-07-21,47.0,,
SH603633,2018-07-21,47.0,,
SH600117,2018-07-21,47.0,,3778.0
SZ300203,2018-07-21,47.0,,
SZ002633,2018-07-21,47.0,,
SH603363,2018-07-21,47.0,,
SZ002093,2018-07-21,47.0,,
SZ002300,2018-07-21,47.0,,3134.0
SH601139,2018-07-21,47.0,,
SZ300642,2018-07-21,46.0,,
SH603179,2018-07-21,46.0,,
SZ002906,2018-07-21,46.0,,
SH601688,2018-07-21,,251443.0,3253.0
SZ002312,2018-07-21,,246284.0,
SZ002610,2018-07-21,,244666.0,21835.0
SH600316,2018-07-21,,212496.0,
SH600391,2018-07-21,,209137.0,
SH600446,2018-07-21,,192023.0,
SH600893,2018-07-21,,165532.0,
SZ300079,2018-07-21,,164121.0,
SZ000777,2018-07-21,,162170.0,
SZ000410,2018-07-21,,158148.0,32228.0
SH601000,2018-07-21,,153319.0,11588.0
SZ300238,2018-07-21,,151697.0,11369.0
SH601901,2018-07-21,,145638.0,7086.0
SH600599,2018-07-21,,143520.0,8551.0
SH600635,2018-07-21,,137137.0,
SH601179,2018-07-21,,134152.0,
SZ000738,2018-07-21,,132790.0,
SZ000783,2018-07-21,,131289.0,
SZ000788,2018-07-21,,130755.0,
SZ000088,2018-07-21,,129009.0,
SH600064,2018-07-21,,119429.0,8371.0
SH600169,2018-07-21,,116165.0,
SZ000031,2018-07-21,,114341.0,
SH600372,2018-07-21,,114172.0,
SH600683,2018-07-21,,110832.0,3014.0
SZ300491,2018-07-21,,107468.0,
SH601099,2018-07-21,,107410.0,
SH600562,2018-07-21,,106851.0,
SZ002783,2018-07-21,,100805.0,
SH600839,2018-07-21,,98683.0,
SZ002465,2018-07-21,,96385.0,
SZ300495,2018-07-21,,94957.0,
SZ000022,2018-07-21,,92503.0,
SH600369,2018-07-21,,92425.0,
SH600826,2018-07-21,,91515.0,
SZ002023,2018-07-21,,88443.0,2695.0
SZ000006,2018-07-21,,87935.0,
SH600478,2018-07-21,,85826.0,4171.0
SZ002013,2018-07-21,,85058.0,
SH600751,2018-07-21,,84508.0,
SZ002781,2018-07-21,,82969.0,
SZ000024,2018-07-21,,82260.0,9411.0
SH601118,2018-07-21,,80040.0,10659.0
SH603778,2018-07-21,,79298.0,
SH603866,2018-07-21,,78783.0,3325.0
SZ002266,2018-07-21,,78491.0,
SH601519,2018-07-21,,78450.0,42549.0
SH600428,2018-07-21,,78249.0,10765.0
SZ002786,2018-07-21,,77660.0,
SZ000897,2018-07-21,,76319.0,
SH600737,2018-07-21,,76053.0,16017.0
SH600061,2018-07-21,,75533.0,
SH600415,2018-07-21,,74012.0,12003.0
SH600633,2018-07-21,,73963.0,
SH600005,2018-07-21,,73114.0,
SZ300322,2018-07-21,,72637.0,
SZ002104,2018-07-21,,72333.0,
SZ000592,2018-07-21,,72235.0,
SH600157,2018-07-21,,72032.0,10774.0
SZ002681,2018-07-21,,71823.0,
SZ002073,2018-07-21,,71471.0,5966.0
SZ002414,2018-07-21,,71345.0,
SZ002423,2018-07-21,,71150.0,
SH600343,2018-07-21,,70300.0,
SZ000562,2018-07-21,,69503.0,2652.0
SH601360,2018-07-21,,69335.0,4596.0
SZ300490,2018-07-21,,69076.0,
SZ300109,2018-07-21,,68975.0,
SH601872,2018-07-21,,68449.0,15389.0
SZ002306,2018-07-21,,66243.0,
SH601718,2018-07-21,,65727.0,
SZ002252,2018-07-21,,65083.0,
SZ000969,2018-07-21,,64295.0,
SZ002190,2018-07-21,,64197.0,
SZ300497,2018-07-21,,63735.0,
SZ300178,2018-07-21,,63563.0,
SH600120,2018-07-21,,61915.0,13940.0
SZ000012,2018-07-21,,61665.0,
SH600037,2018-07-21,,61320.0,
SH600611,2018-07-21,,61069.0,
SH600307,2018-07-21,,60948.0,
SZ300494,2018-07-21,,59646.0,
SZ002570,2018-07-21,,59551.0,17075.0
SZ300029,2018-07-21,,58324.0,
SZ002785,2018-07-21,,57181.0,
SH600677,2018-07-21,,56898.0,
SZ300032,2018-07-21,,56659.0,
SH601299,2018-07-21,,56519.0,36789.0
SZ002777,2018-07-21,,56472.0,
SH600601,2018-07-21,,56070.0,
SH600638,2018-07-21,,55478.0,
SZ300068,2018-07-21,,55268.0,4846.0
SH600537,2018-07-21,,55194.0,
SH600857,2018-07-21,,54972.0,3140.0
SZ000875,2018-07-21,,54656.0,
SZ000667,2018-07-21,,54149.0,
SH600151,2018-07-21,,53833.0,5902.0
SZ000516,2018-07-21,,53694.0,
SZ002506,2018-07-21,,52262.0,
SZ002787,2018-07-21,,51839.0,
SZ000027,2018-07-21,,51057.0,
SZ002070,2018-07-21,,49985.0,3584.0
SZ300516,2018-07-21,,49969.0,
SZ002106,2018-07-21,,49743.0,
